,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,actual
827,2023-10-16,99.07239779211012,88.627904098024,107.23728738968683,88.96325059341281,107.67512656906534,-0.3510231747840082,-0.3510231747840082,-0.3510231747840082,0.03856426623526703,0.03856426623526703,0.03856426623526703,-0.3895874410192752,-0.3895874410192752,-0.3895874410192752,0.0,0.0,0.0,98.72137461732612,
828,2023-10-17,99.09807372588409,88.64194083549354,107.4279492126142,88.92635812302885,107.78988460791926,-0.39772309402850986,-0.39772309402850986,-0.39772309402850986,0.017129744539941896,0.017129744539941896,0.017129744539941896,-0.4148528385684518,-0.4148528385684518,-0.4148528385684518,0.0,0.0,0.0,98.70035063185558,
829,2023-10-18,99.12374965965803,88.67698818151086,107.47933531240089,88.9075360822361,107.90361264620901,-0.38378138345427304,-0.38378138345427304,-0.38378138345427304,0.052656691045732944,0.052656691045732944,0.052656691045732944,-0.436438074500006,-0.436438074500006,-0.436438074500006,0.0,0.0,0.0,98.73996827620375,
830,2023-10-19,99.149425593432,88.60651363315178,107.56849024312652,88.88895933561038,108.0173406844988,-0.3964483535618258,-0.3964483535618258,-0.3964483535618258,0.058188652120828806,0.058188652120828806,0.058188652120828806,-0.4546370056826545,-0.4546370056826545,-0.4546370056826545,0.0,0.0,0.0,98.75297723987018,
831,2023-10-20,99.17510152720597,88.49488407033203,107.65167722840157,88.85757426789075,108.13106872278858,-0.416555906452798,-0.416555906452798,-0.416555906452798,0.05319384704192683,0.05319384704192683,0.05319384704192683,-0.46974975349472486,-0.46974975349472486,-0.46974975349472486,0.0,0.0,0.0,98.75854562075317,
832,2023-10-21,99.20077746097992,88.39628802198254,107.40785207198176,88.81420584079852,108.24479676107836,-0.5919417472563339,-0.5919417472563339,-0.5919417472563339,-0.1098665496217543,-0.1098665496217543,-0.1098665496217543,-0.4820751976345795,-0.4820751976345795,-0.4820751976345795,0.0,0.0,0.0,98.6088357137236,
833,2023-10-22,99.22645339475388,88.25058346369204,107.69837572491572,88.75540841873325,108.35692414302275,-0.6017706873402382,-0.6017706873402382,-0.6017706873402382,-0.10986665136187347,-0.10986665136187347,-0.10986665136187347,-0.49190403597836474,-0.49190403597836474,-0.49190403597836474,0.0,0.0,0.0,98.62468270741364,
834,2023-10-23,99.25212932852784,88.22334456372025,107.87747995149431,88.69840955305979,108.44066958061697,-0.4609483046723535,-0.4609483046723535,-0.4609483046723535,0.03856426623536647,0.03856426623536647,0.03856426623536647,-0.49951257090771994,-0.49951257090771994,-0.49951257090771994,0.0,0.0,0.0,98.79118102385549,
835,2023-10-24,99.27780526230181,88.1589818000677,107.84513817459211,88.63822353127286,108.5023246657317,-0.48802761156202434,-0.48802761156202434,-0.48802761156202434,0.017129744540034592,0.017129744540034592,0.017129744540034592,-0.5051573561020589,-0.5051573561020589,-0.5051573561020589,0.0,0.0,0.0,98.7897776507398,
836,2023-10-25,99.30348119607577,88.08511241152381,108.09600325536279,88.57523315992576,108.5625839878866,-0.45641411740543497,-0.45641411740543497,-0.45641411740543497,0.05265669104576464,0.05265669104576464,0.05265669104576464,-0.5090708084511997,-0.5090708084511997,-0.5090708084511997,0.0,0.0,0.0,98.84706707867034,
