,ds,y
483,2022-09-01 00:00:00-04:00,92.28399658203125
484,2022-09-02 00:00:00-04:00,92.57009887695312
485,2022-09-06 00:00:00-04:00,92.11740112304688
486,2022-09-07 00:00:00-04:00,92.41419982910156
487,2022-09-08 00:00:00-04:00,92.27429962158203
488,2022-09-09 00:00:00-04:00,92.22119903564453
489,2022-09-12 00:00:00-04:00,92.17330169677734
490,2022-09-13 00:00:00-04:00,91.75879669189453
491,2022-09-14 00:00:00-04:00,91.72840118408203
492,2022-09-15 00:00:00-04:00,91.54499816894531
493,2022-09-16 00:00:00-04:00,91.6449966430664
494,2022-09-19 00:00:00-04:00,91.44889831542969
495,2022-09-20 00:00:00-04:00,91.22660064697266
496,2022-09-21 00:00:00-04:00,91.31500244140625
497,2022-09-22 00:00:00-04:00,90.73500061035156
498,2022-09-23 00:00:00-04:00,90.5999984741211
499,2022-09-26 00:00:00-04:00,89.95999908447266
500,2022-09-27 00:00:00-04:00,89.70999908447266
501,2022-09-28 00:00:00-04:00,90.0740966796875
502,2022-09-29 00:00:00-04:00,89.81279754638672
503,2022-09-30 00:00:00-04:00,89.67220306396484
504,2022-10-03 00:00:00-04:00,90.25659942626953
505,2022-10-04 00:00:00-04:00,90.44560241699219
506,2022-10-05 00:00:00-04:00,90.07209777832031
507,2022-10-06 00:00:00-04:00,89.94000244140625
508,2022-10-07 00:00:00-04:00,89.6104965209961
509,2022-10-10 00:00:00-04:00,89.47840118408203
510,2022-10-11 00:00:00-04:00,89.46849822998047
511,2022-10-12 00:00:00-04:00,89.55269622802734
512,2022-10-13 00:00:00-04:00,89.30599975585938
513,2022-10-14 00:00:00-04:00,89.14409637451172
514,2022-10-17 00:00:00-04:00,89.21289825439453
515,2022-10-18 00:00:00-04:00,89.3302001953125
516,2022-10-19 00:00:00-04:00,88.89179992675781
517,2022-10-20 00:00:00-04:00,88.60900115966797
